Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95
331.18997178737044,56.3888688364022,873.7645272987746,5.535466207544906,1278.787431215184
394.2616583333118,81.73243266731282,979.2148871493165,14.022349836127118,1408.0412408794023
400.995742927421,84.5917156960038,990.2781898443919,15.124215960429114,1421.531881568978
97.22044440767341,0.07950407847777412,430.0279419233322,-18.16888095052847,715.6858129686715
437.4378382368059,100.51852717806422,1049.5771546827496,21.679164038103373,1493.6340172729983
282.7400913682507,38.9756042597088,790.0970674988705,1.5368271381826808,1175.275235036411
510.71300738465675,133.2696939909869,1170.6007129432392,36.581488017180256,1642.5693199504783
331.18997178737044,55.564333360814885,877.4799991434948,5.186361753391898,1285.7893646422149
394.2616583333118,80.72149050393683,983.1692583822813,13.43811884922847,1415.421679851938
400.995742927421,83.5615095232001,994.2569341622348,14.515045388613853,1428.9509016920456
97.22044440767341,0.05850344888217772,432.5494027910163,-18.856972205900092,720.7840374340491
437.4378382368059,99.3860067669247,1053.6844901488491,20.936017840070395,1501.2564886018383
282.7400913682507,38.30249951532488,793.6135392232586,1.3661473019693855,1181.9613697472973
510.71300738465675,131.9546644569965,1174.9373212854296,35.595161181339606,1650.5554154491613
331.18997178737044,54.75080139129805,881.1841506713777,4.851435954929699,1292.7745951516695
394.2616583333118,79.72278708977937,987.1111237024287,12.870488391195067,1422.7835804235392
400.995742927421,82.54366762679456,998.2230513472747,13.92270770608236,1436.3511958677338
97.22044440767341,0.041053811525858956,435.0653773907134,-19.555295002797024,725.874637213432
437.4378382368059,98.26651181217535,1057.7785581733121,20.210901402712096,1508.8592436644112
282.7400913682507,37.63935934829577,797.1196743718912,1.2072277529914002,1188.6323263322172
510.71300738465675,130.65367659778522,1179.259678254901,34.62867871256545,1658.5202665230065
331.18997178737044,53.94808902145211,884.8771650897974,4.530386692834995,1299.74339862993
394.2616583333118,78.73612004032968,991.0406850152161,12.319140297066186,1430.1272472804908
400.995742927421,81.53798572660318,1002.1767452175174,13.346882552572284,1443.733071726827
97.22044440767341,0.02698600730408059,437.5759572308429,-20.26373438914427,730.9577464135137
437.4378382368059,97.1598280059064,1061.859572678821,19.50348191233376,1516.4426056446723
282.7400913682507,36.986015052541774,800.6156406493774,1.0597564797628547,1195.288356779119
510.71300738465675,129.36650312079976,1183.5680108625456,33.681690957222166,1666.4642166093602
331.18997178737044,53.156017163050805,888.5592207837901,4.2229183124569385,1306.6960436604065
394.2616583333118,77.76129227981178,994.9581389150646,11.783764182218718,1437.4529770549855
400.995742927421,80.54426490129711,1006.1182142299357,12.787257449679185,1451.0968287692015
