Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
87.66666666666667,71.61735992420641,103.71597340912693,51.044938182732494,124.28839515060085
